time,type,qty,price
34:11.3,buy,263,27.58646336
34:12.3,buy,148,27.6151538
34:12.3,sell,-236844,27.61816703
34:12.7,buy,182572,27.47295722
34:12.7,sell,-29813,27.86150253
34:13.4,buy,25936,27.8062928
34:13.5,buy,9309,27.85167638
34:13.8,sell,-189233,27.98090851
34:14.3,buy,107943,27.96688372
34:15.3,buy,1516,28.27750961
34:16.1,buy,107528,28.35817164
34:16.8,buy,8107,28.3791855
34:17.2,sell,-123262,28.48766941
34:17.7,sell,-49817,28.37264075
34:17.8,sell,-454,28.24659432
34:18.3,sell,-74783,28.04385935
34:19.0,buy,47878,28.03518919
34:19.7,sell,-6,28.11218676
34:20.1,buy,106379,28.08866068
34:21.0,sell,-82,28.23653041
34:21.7,sell,-131412,27.85238796
34:22.3,buy,76924,27.77820053
34:23.2,buy,98144,27.7856306
34:23.9,sell,-26155,27.90025897
34:24.4,sell,-90221,27.88436268
34:24.5,buy,138512,27.70922645
34:25.2,buy,33720,27.722054
34:25.5,sell,-33838,27.72256836
34:26.4,sell,-6193,27.71903765
34:27.0,buy,1835,27.68728991
34:27.9,sell,-40080,27.77925152
34:28.0,buy,17765,27.41121817
34:28.3,buy,12056,27.41716967
34:28.6,buy,48266,27.42575784
34:29.2,buy,7332,27.80028062
34:29.7,buy,94,27.82632142
34:29.9,sell,-64914,28.74599743
34:30.9,sell,-9199,28.43638939
34:31.4,buy,19501,28.34268079
34:32.4,sell,-8716,28.35006635
34:33.0,buy,38304,28.28666373
34:33.9,sell,-135458,28.28860546
34:34.3,sell,-22153,28.00305594
34:35.0,sell,-157878,27.64216004
34:35.2,buy,67132,27.64131446
34:36.1,sell,-79531,27.65998909
34:36.2,sell,-127,27.62163206
34:37.1,sell,-6082,27.5318563
34:37.3,buy,14681,27.47595376
34:37.8,sell,-39696,27.72001474
34:38.3,sell,-4763,27.61907729
34:39.2,buy,122782,27.61822635
34:39.7,buy,35229,27.63838968
34:40.0,buy,225162,27.66951917
34:40.6,buy,5968,27.81109217
34:41.2,sell,-31522,27.81305094
34:42.1,buy,27222,27.78498373
34:43.0,sell,-62692,27.95509092
34:43.3,buy,38461,27.83622259
34:43.6,sell,-282013,27.8890855
34:44.1,buy,64226,27.86172513
34:45.0,sell,-31739,27.93851655
34:45.1,buy,179696,27.63507435
34:45.4,sell,-8348,27.64430455
34:45.5,buy,53308,27.51575258
34:46.0,buy,25820,27.52406916
34:46.7,buy,12200,27.64721443
34:47.3,buy,2604,27.88125459
34:48.2,sell,-76,27.89197627
34:48.8,buy,4777,27.86684352
34:49.5,buy,254,27.90884858
34:50.4,sell,-504258,27.92099623
34:51.1,sell,-4169,27.75219434
34:52.0,sell,-98209,27.60797978
34:52.9,sell,-3798,27.58237059
34:53.3,sell,-18723,27.46028715
34:53.8,buy,59814,27.4354541
34:54.0,sell,-53225,27.46644203
34:54.3,buy,629432,27.27883553
34:55.3,sell,-23969,27.31060059
34:56.1,buy,6926,27.22914772
34:56.2,sell,-2037,27.2523979
34:56.8,buy,15684,27.1672894
34:57.8,sell,-1484,27.31655451
34:58.2,sell,-26851,27.16692681
34:58.7,sell,-33632,26.90249755
34:58.8,sell,-1137,26.62360244
34:58.8,buy,17889,26.40891325
34:59.3,sell,-32340,26.41226273
34:59.6,buy,23091,26.39236964
35:00.1,sell,-5141,26.4811336
35:00.4,sell,-8518,26.47710084
35:00.9,buy,55067,26.41144162
35:01.1,sell,-564041,26.41852522
35:01.4,sell,-1734,26.27426077
35:02.1,sell,-120451,26.16237881
35:03.1,buy,9213,26.14377145
35:03.8,buy,348109,26.19841434
35:04.1,sell,-9,26.2160115
35:04.3,buy,115726,25.87576638
35:05.2,sell,-189256,25.93897103
35:05.8,buy,298435,25.93359753
35:06.5,buy,78429,26.82268037
35:07.3,buy,13082,26.88505586
35:07.9,sell,-28574,26.8979476
35:08.9,buy,11222,26.87375086
35:08.9,sell,-138004,26.87996162
35:09.8,sell,-208472,26.85218503
35:10.8,buy,179706,26.82751054
35:11.7,buy,21727,26.87339397
35:12.4,buy,125237,26.87508778
35:12.6,sell,-195409,26.89738809
35:13.2,sell,-354525,26.8606389
35:13.7,buy,438402,26.85303477
35:14.6,buy,23926,26.85473223
35:14.8,buy,8631,26.85815729
35:15.6,buy,125683,26.87246345
35:16.5,sell,-22115,26.8805341
35:17.0,buy,39242,26.79242186
35:17.7,buy,950,26.83572103
35:18.6,sell,-72844,26.97115374
35:19.1,buy,49609,26.94306431
35:19.6,sell,-399330,27.07318217
35:20.4,sell,-5058,27.0668092
35:20.6,buy,205870,26.94480242
35:21.3,sell,-2688,27.10434547
35:22.1,sell,-1343,27.05978015
35:22.5,sell,-11566,27.0006021
35:23.5,buy,206242,26.91801005
35:23.8,sell,-9936,26.94707262
35:23.8,buy,33869,26.94589082
35:24.2,buy,7510,26.94629424
35:24.4,sell,-1144,27.01547159
35:25.0,buy,3095,26.95363782
35:25.2,sell,-1932,27.18386998
35:26.0,buy,205,26.96637063
35:27.0,buy,1117,27.07408968
35:27.3,sell,-14803,27.08877688
35:27.4,sell,-6646,26.99698797
35:27.4,sell,-471717,26.93054459
35:28.1,buy,187927,26.86870377
35:28.5,buy,138544,26.87189318
35:28.5,sell,-4300,26.89411119
35:28.7,sell,-1075,26.89046973
35:29.0,buy,54155,26.8832444
35:29.2,sell,-47800,27.12859925
35:30.1,sell,-240108,27.0997612
35:30.7,buy,108900,27.06963161
35:30.8,buy,242509,27.51562585
35:31.8,sell,-43732,27.72914317
35:32.5,sell,-52836,27.71398277
35:32.6,buy,41673,27.37662543
35:32.6,buy,39029,27.37692889
35:33.5,sell,-219654,27.87751001
35:33.9,buy,245014,27.8284983
35:34.6,buy,43318,27.83335238
35:35.1,buy,1923,27.89856397
35:35.4,buy,291,27.90673677
35:36.3,sell,-1207,27.91703441
35:37.2,buy,15,27.82300864
35:38.2,sell,-4224,28.1721351
35:38.9,sell,-297,28.11499714
35:39.5,buy,2290,28.04623805
35:40.3,buy,2644,28.13780515
35:40.6,buy,888,28.18931967
35:41.0,sell,-70973,28.22835178
35:41.6,sell,-499,28.18758732
35:42.1,buy,24589,28.1337898
35:42.2,sell,-220787,28.27460774
35:42.5,buy,261790,28.23702657
35:43.4,buy,447,28.23744793
35:44.2,buy,5339,28.25592282
35:44.9,buy,51,28.26030999
35:45.8,sell,-21858,28.31942673
35:46.5,sell,-11553,28.26835735
35:46.6,sell,-7009,28.21292755
35:47.1,buy,18982,28.10349326
35:48.0,sell,-6159,28.11133081
35:48.0,sell,-45950,28.06635411
35:48.8,sell,-47940,28.05671924
35:49.7,sell,-124280,27.98529516
35:50.4,buy,86151,27.7851755
35:51.3,sell,-27675,27.82235771
35:51.9,buy,98926,27.65546109
35:52.7,sell,-9,27.88311817
35:53.2,buy,75735,27.65180681
35:53.8,sell,-161,27.71986691
35:53.9,buy,8564,27.67898487
35:54.6,buy,4090,27.70243746
35:55.1,sell,-38829,27.91741959
35:55.3,sell,-516789,27.87669943
35:55.5,buy,334655,27.87075519
35:56.2,sell,-13126,27.9648817
35:57.1,buy,161134,27.95365097
35:57.8,buy,12504,27.98331819
35:58.3,sell,-131111,28.08601367
35:58.9,buy,93222,28.08505927
35:59.7,buy,52874,28.08717207
36:00.2,buy,44506,28.13843602
36:01.0,buy,40,28.32322895
36:01.3,sell,-17698,28.36196693
36:02.1,sell,-5068,28.32858363
36:02.6,buy,8604,28.01748376
36:03.1,buy,1455,28.0311672
36:03.4,buy,11864,28.13971863
36:03.4,sell,-71723,28.20034556
36:03.6,buy,33816,27.94234999
36:04.4,buy,33210,28.06036261
36:05.3,sell,-225279,28.07867456
36:05.4,sell,-3080,27.95009327
36:05.6,buy,94570,27.70579961
36:06.0,buy,65304,27.71399868
36:06.3,sell,-17397,28.1311071
36:06.5,sell,-39405,28.09028593
36:06.6,sell,-69209,28.08004039
36:06.8,buy,73366,27.93399098
36:07.5,buy,80548,28.27013154
36:07.6,buy,42229,28.28697303
36:08.0,buy,1539,28.31022627
36:08.9,buy,2633,28.31590539
36:09.1,buy,15,28.51828246
36:10.0,sell,-2063,28.55845975
36:10.9,sell,-2611,28.31267472
36:11.5,sell,-10763,28.27505579
36:11.5,sell,-1055,28.24860469
36:12.0,buy,6055,28.19513224
36:12.6,sell,-8033,28.19629076
36:13.4,buy,1425,28.09683888
36:14.3,buy,12765,28.57956032
36:14.5,buy,417,28.67396375
36:15.3,buy,2816,28.69220898
36:16.0,buy,73,28.7279842
36:16.2,sell,-43793,28.94877403
36:16.2,buy,25351,28.9199123
36:16.6,sell,-46223,28.99871618
36:16.9,sell,-52326,28.91546202
36:17.1,buy,89156,28.90395253
36:17.7,sell,-4233,28.93319982
36:18.3,buy,30894,28.68683641
36:19.0,buy,342,28.7968631
36:19.1,buy,2404,28.82044729
36:19.3,buy,57,28.82110644
36:19.9,buy,91,28.82374992
36:20.9,sell,-817,28.88907862
36:21.3,buy,574,28.29274141
36:21.4,sell,-87,28.29296114
36:21.5,sell,-682453,28.23286015
36:22.4,buy,591271,28.21712169
36:22.5,sell,-60832,28.39655658
36:23.0,buy,59641,28.26220522
36:23.4,sell,-618295,28.53411033
36:23.7,sell,-17933,28.49046039
36:24.0,buy,385446,28.47927667
36:24.7,buy,3982,28.52679105
36:24.7,buy,23541,28.53596395
36:25.6,buy,115445,28.6677118
36:26.0,buy,156530,29.08285699
36:26.5,sell,-30450,29.08290232
36:27.3,buy,46457,29.08263422
36:27.7,buy,9380,29.15838812
36:27.8,buy,10158,29.1631285
36:28.1,buy,5234,29.41586374
36:28.4,buy,3286,29.62859643
36:28.8,buy,5,29.70305924
36:29.0,sell,-29891,29.72590962
36:29.0,buy,10226,29.39643426
36:29.2,buy,19566,29.41187536
36:29.3,buy,45,29.48778576
36:29.8,sell,-9120,29.49252732
36:30.0,sell,-4688,29.43601964
36:30.6,buy,3207,29.30410659
36:31.0,sell,-101195,29.41384631
36:31.6,buy,81067,29.37896863
36:32.4,buy,23116,29.39606803
36:33.0,buy,1293,29.46868929
36:33.8,sell,-5213,29.60860577
36:34.4,buy,9627,29.58704149
36:35.0,buy,549,29.62386887
36:35.4,buy,224,29.66450258
36:36.2,buy,644,29.8376787
36:36.8,sell,-3730,29.83817461
36:37.0,sell,-89381,29.70855225
36:37.7,buy,48978,29.64004095
36:38.5,sell,-18,29.64508531
36:39.0,buy,36934,28.99418598
36:39.1,buy,7663,29.02516714
36:39.3,sell,-8554,29.04520936
36:39.4,sell,-136587,29.03303631
36:40.3,buy,41005,29.02852905
36:41.0,sell,-77680,29.11429926
36:41.4,sell,-209905,28.98238085
36:41.6,buy,378949,28.97923681
36:42.1,sell,-2527,29.05301047
36:42.4,buy,13947,28.80760332
36:42.9,sell,-603,28.90260319
36:43.6,buy,151,28.8527126
36:43.8,buy,1382,28.85435373
36:44.6,buy,260,28.89280691
36:45.5,buy,194,28.90111559
36:45.9,sell,-44136,28.90257235
36:46.4,sell,-80196,28.65225986
36:47.2,sell,-1486,28.48363505
36:47.5,sell,-369,28.45357218
36:47.6,sell,-2973,28.36041908
36:47.6,buy,49148,28.35366681
36:48.0,sell,-76945,28.41246145
36:48.4,sell,-14327,28.36318328
36:49.0,sell,-2362,28.12265125
36:49.1,buy,154113,28.0380939
36:49.3,buy,18692,28.72864105
36:50.0,sell,-2778,28.74183581
36:50.8,buy,2549,28.58699013
36:51.6,sell,-6948,28.63947052
36:52.4,sell,-63405,28.56124246
36:53.3,sell,-59,28.49835618
36:53.3,sell,-87117,28.24355219
36:53.8,sell,-34081,28.23027959
36:54.5,sell,-162,27.97582484
36:54.5,buy,98873,27.95993463
36:55.4,buy,92051,27.96504025
36:55.6,buy,1712,28.3309247
36:55.6,sell,-15616,28.33212963
36:56.5,sell,-156684,28.31606477
36:56.8,buy,105188,28.24337731
36:57.5,sell,-7623,28.48912873
36:58.4,sell,-8149,28.44840452
36:59.3,sell,-18688,28.41363087
36:59.8,sell,-176988,28.39589832
36:59.9,sell,-38751,28.31324967
37:00.1,buy,174185,28.26548378
37:00.5,sell,-32962,28.40538855
37:01.1,buy,14197,28.32412069
37:02.0,sell,-389,28.39927882
37:02.8,buy,55620,28.34358574
37:03.0,sell,-51779,28.40676054
37:03.9,buy,117464,28.3721553
37:04.7,buy,14893,28.41433262
37:05.5,buy,20990,28.59978001
37:06.1,buy,2940,28.79934526
37:06.4,sell,-61398,28.9805245
37:07.1,buy,28787,28.97753374
37:08.0,sell,-152756,29.0230531
37:08.4,buy,82436,28.70307065
37:08.7,buy,91941,28.88731529
37:09.7,buy,8991,28.89923906
37:10.1,sell,-807,28.98155975
37:10.7,buy,954,28.51315083
37:10.9,buy,2817,28.78188905
37:11.1,sell,-13769,28.85127561
37:11.2,sell,-2807,28.82593039
37:11.7,buy,17250,28.6335451
37:12.5,buy,697,28.71353589
37:13.2,buy,51,28.80320781
37:14.0,sell,-185753,29.04210808
37:14.1,sell,-938,28.98130583
37:14.4,sell,-123919,28.9545884
37:15.3,sell,-29506,28.91833056
37:15.6,buy,153996,28.83521291
37:16.2,sell,-43366,29.08220927
37:16.9,buy,195678,28.96243073
37:17.2,buy,27171,28.99653055
37:17.4,buy,3380,29.01451495
37:18.1,sell,-5818,29.01680815
37:18.9,buy,6426,28.99060092
37:19.7,sell,-19,29.0363727
37:20.4,sell,-16028,28.99958785
37:21.1,sell,-190146,28.90863851
37:21.4,buy,98670,28.88880812
37:21.6,sell,-7681,28.91320088
37:22.5,sell,-97844,28.53699726
37:23.5,buy,187160,28.48162809
37:23.8,sell,-90230,28.56503922
37:24.4,buy,57536,28.55854971
37:25.0,sell,-195795,28.64552968
37:25.3,sell,-2938,28.55172425
37:25.8,buy,228558,28.30941841
37:26.0,buy,21404,28.34547152
37:26.2,sell,-143595,28.39542557
37:26.8,buy,65064,28.38202546
37:27.8,sell,-12,28.41517731
37:28.8,buy,15068,28.41129405
37:29.1,buy,5169,28.4594731
37:29.4,sell,-194218,28.95528003
37:29.9,sell,-3732,28.9501138
37:30.6,buy,149933,28.9446927
37:30.7,sell,-146324,28.98704838
37:31.0,buy,173415,28.98626964
37:31.6,sell,-381224,29.02675099
37:31.8,sell,-59536,28.79272656
37:32.7,buy,232343,28.75155968
37:33.5,sell,-22870,29.22957291
37:34.1,sell,-6663,29.20873273
37:34.9,buy,235444,28.62358548
37:35.8,buy,47371,28.62727443
37:36.0,buy,25216,28.77717468
37:36.5,sell,-185992,28.92285406
37:37.3,sell,-1467,28.91588336
37:38.1,sell,-2885,28.87965667
37:38.8,sell,-37987,28.4118072
37:39.4,sell,-10429,28.34616264
37:39.7,sell,-6438,28.27352984
37:39.8,sell,-11476,28.2386499
37:40.8,sell,-17273,28.21763863
37:40.8,sell,-16802,27.98196645
37:41.0,sell,-26471,27.91107833
37:41.4,buy,145865,27.90690667
37:42.3,buy,26604,28.01202384
37:42.9,sell,-2917,28.04644707
37:43.7,sell,-5671,27.91119966
37:44.6,sell,-18322,27.90697037
37:44.6,sell,-2854,27.89894539
37:45.2,buy,175214,27.57859278
37:45.4,sell,-351481,27.72698799
37:45.7,buy,18232,27.62148937
37:46.3,sell,-4,27.63141096
37:47.0,sell,-25796,27.56694902
37:47.8,buy,88527,27.46149511
37:48.6,buy,17111,27.50894734
37:49.5,sell,-54566,27.65589192
37:50.5,sell,-2902,27.62541563
37:51.4,sell,-51317,27.62330626
37:52.1,buy,143991,27.544162
37:52.4,sell,-98445,27.88014228
37:53.1,buy,252720,27.78391166
37:53.7,sell,-17916,27.82724025
37:53.9,sell,-7848,27.59717623
37:54.2,sell,-66085,27.50099714
37:54.6,sell,-478,27.32308339
37:55.4,buy,12858,27.1251908
37:55.8,sell,-5475,27.4010949
37:56.1,buy,75052,27.26906276
37:56.6,sell,-653,27.27756755
37:57.4,sell,-40610,27.26320194
37:57.5,sell,-9488,27.18659197
37:57.9,buy,140636,27.15741196
37:58.6,buy,2135,27.17830649
37:58.6,sell,-105550,27.18122086
37:59.3,buy,3311,27.17968776
37:59.7,sell,-473507,27.20387447
37:59.7,buy,390588,27.0039265
38:00.6,buy,17810,27.15421633
38:01.4,buy,17544,27.32254588
38:01.9,buy,51526,27.37481426
38:02.9,sell,-203533,27.38399261
38:03.8,buy,179549,27.36025164
38:04.4,sell,-3525,27.45419272
38:04.6,buy,53280,27.37943863
38:05.5,buy,33507,27.39878371
38:06.5,sell,-8994,27.48662243
38:07.4,buy,30333,27.4072251
38:07.8,sell,-3761,27.60212303
38:08.3,buy,5798,27.48022778
38:09.3,sell,-115101,27.6490949
38:09.5,buy,25148,27.63772617
38:10.3,sell,-83,27.74961207
38:10.7,buy,55152,27.63026085
38:11.5,buy,20375,27.69559655
38:11.8,buy,8163,27.83025942
38:11.8,sell,-33851,28.31957126
38:12.0,buy,47580,28.31759307
38:12.2,sell,-190556,28.3401767
38:13.1,sell,-17,28.19539886
38:13.4,sell,-82610,28.16922833
38:13.5,buy,169497,28.10047881
38:14.2,sell,-72507,28.18815605
38:14.2,buy,84456,28.06993019
38:15.0,sell,-31699,28.51279126
38:15.4,buy,50190,28.44929381
38:16.1,sell,-10489,28.46596303
38:16.6,sell,-65275,28.19995651
38:16.6,sell,-41674,27.98679763
38:16.9,sell,-7246,27.95956439
38:17.7,buy,159044,27.93618472
38:17.8,sell,-754,28.18337629
38:18.5,buy,14348,28.17479537
38:19.2,sell,-6036,28.4238852
38:19.4,sell,-231247,28.30631368
38:19.8,buy,57634,28.26363372
38:20.3,sell,-17595,28.30055768
38:20.4,buy,184885,28.08956805
38:21.2,buy,23196,28.09982297
38:21.2,sell,-207081,28.17933536
38:22.0,buy,23335,28.04137455
38:22.1,buy,165747,28.2070637
38:23.1,sell,-22309,28.33911379
38:24.0,sell,-5341,28.27971626
38:25.0,buy,19472,28.2678857
38:25.1,buy,7242,28.2793129
38:25.7,sell,-41671,28.28500124
38:26.4,buy,24751,28.22843577
38:27.0,buy,46878,28.2682733
38:27.5,buy,6447,28.39875423
38:28.2,buy,4630,28.57195793
38:28.4,sell,-19210,28.58949543
38:29.1,sell,-6739,28.57261177
38:29.4,sell,-314863,28.57018977
38:29.5,buy,339937,28.29619397
38:30.2,sell,-76887,28.3466567
38:30.8,sell,-2149,28.33764099
38:30.9,buy,43446,28.3354462
38:31.2,sell,-12620,28.35464735
38:31.3,buy,24829,28.32615639
38:31.9,buy,9515,28.45183622
38:32.4,sell,-3789,28.70401845
38:32.7,sell,-423598,28.49289324
38:33.3,buy,348021,28.47966224
38:33.9,buy,64387,28.50812504
38:34.2,sell,-27822,28.743531
38:34.8,buy,46246,28.74268457
38:35.6,sell,-13119,28.75219408
38:36.3,buy,2622,28.71235526
38:36.8,sell,-73384,28.85046198
38:37.3,buy,77132,28.75027058
38:38.2,sell,-303641,28.76023531
38:38.8,sell,-64843,28.7409099
38:39.5,buy,84046,28.35290212
38:39.7,sell,-42525,28.54671979
38:39.7,sell,-76201,28.50413883
38:40.4,buy,126718,28.50009152
38:41.4,buy,189569,28.78688409
38:42.0,sell,-106046,29.01126232
38:42.7,sell,-10488,28.71548521
38:42.7,sell,-16949,28.62518008
38:43.2,buy,103894,28.55587523
38:43.5,sell,-2037,28.60859051
38:44.5,sell,-761,28.28674772
38:44.5,sell,-4135,28.18306448
38:45.4,buy,62337,28.13083695
38:46.3,sell,-56527,28.17395588
38:47.1,buy,55099,28.09856932
38:47.7,buy,41545,28.12638862
38:48.4,sell,-34918,28.1452855
38:49.2,buy,66480,27.90089292
38:49.5,sell,-11926,27.97647579
38:49.6,sell,-3130,27.94803134
38:50.4,buy,18578,27.92360738
38:51.2,buy,4219,27.96825307
38:51.5,buy,458,28.01123363
38:52.4,sell,-54601,28.24487062
38:53.4,buy,47520,28.18532578
38:53.9,buy,478,28.32930405
38:54.1,buy,1861,28.35229268
38:54.2,buy,3836,28.38249194
38:55.0,sell,-7553,28.41892428
38:55.4,sell,-37876,28.31219858
38:56.3,buy,24860,28.30855784
38:56.3,buy,12547,28.65663884
38:56.5,buy,2687,28.65826095
38:56.6,buy,3433,28.87528088
38:57.0,buy,385,28.89201025
38:57.2,buy,1272,28.90495802
38:57.6,buy,547,28.92387685
38:57.7,buy,232,29.03203752
38:58.5,sell,-13054,29.12361262
38:58.7,buy,11895,29.08821849
38:59.6,sell,-178787,29.10717295
39:00.2,sell,-158279,29.06745557
39:00.4,sell,-11088,28.92211981
39:01.3,sell,-79348,28.87720131
39:02.1,buy,122774,28.84760616
39:02.9,buy,232316,29.08307299
39:03.6,sell,-61215,29.09135494
39:03.9,buy,11605,28.98379753
39:04.2,buy,118090,29.00338823
39:05.1,sell,-1,29.00437806
39:05.8,sell,-52942,28.91373267
39:05.9,buy,27717,28.90035084
39:05.9,buy,28963,28.97139531
39:06.3,buy,1464,29.27337851
39:06.8,buy,76,29.37285307
39:07.5,sell,-44222,29.39382582
39:07.7,buy,31767,29.37565874
39:08.3,sell,-54578,29.41665574
39:09.2,sell,-63930,29.41095577
39:10.0,sell,-8588,29.24967287
39:10.5,sell,-3334,29.20640619
39:11.3,buy,81906,29.14124129
39:12.1,sell,-28377,29.15514124
39:13.1,sell,-162644,28.6844687
39:13.5,sell,-4448,28.44199502
39:14.3,sell,-62983,28.40627252
39:14.6,sell,-74718,28.21623586
39:14.9,sell,-647,28.07197387
39:15.3,sell,-75767,27.87222372
39:15.7,buy,454422,27.81252489
39:16.1,sell,-15472,27.99664549
39:16.6,buy,29226,27.90612854
39:16.7,sell,-19615,27.93622406
39:17.5,buy,21534,27.66000816
39:18.2,buy,694,27.6629509
39:18.9,buy,51,27.69248743
39:19.3,buy,26,27.73059176
39:19.8,sell,-18093,27.73359103
39:20.4,sell,-101031,27.70295234
39:21.1,sell,-301,27.65307207
39:21.7,sell,-37680,27.64545409
39:22.4,sell,-43186,27.62680102
39:22.9,buy,67407,27.52259169
39:23.9,sell,-642,27.56295574
39:24.3,sell,-28940,27.49614214
39:24.3,buy,145350,27.46741141
39:25.0,sell,-2150,27.54360952
39:25.8,sell,-22638,27.38206468
39:26.8,buy,1596,27.37800104
39:27.2,buy,36033,28.13899406
39:27.6,sell,-45366,28.15539308
39:27.6,buy,14273,27.998284
39:27.7,sell,-142276,28.03023846
39:28.2,sell,-326,28.02974923
39:28.3,buy,7594,27.95955996
39:28.5,sell,-9785,28.10245096
39:28.5,sell,-19481,28.02211625
39:28.9,sell,-40491,27.91706937
39:29.7,sell,-450,27.90931978
39:30.2,sell,-3964,27.86731086
39:30.4,buy,143968,27.82615913
39:30.7,buy,60360,28.0272338
39:31.2,sell,-35324,28.74316628
39:31.8,buy,5929,28.73399495
39:32.6,sell,-5,28.75024687
39:33.6,buy,26879,28.52958142
39:33.8,buy,3892,28.64412029
39:34.2,buy,38369,28.7148602
39:34.8,buy,91,28.73944224
39:35.1,buy,177,28.85427971
39:35.2,buy,77,29.02558995
39:35.9,sell,-8432,29.22430491
39:36.6,buy,863,29.16772408
39:37.0,buy,5185,29.22904144
39:37.7,buy,162,29.23960877
39:37.8,buy,374,29.27853708
39:37.9,sell,-1449,29.81001061
39:38.0,buy,686,29.6557842
39:38.8,sell,-34804,29.99199763
39:39.2,buy,3532,29.84155982
39:39.6,sell,-62397,30.00621749
39:39.7,sell,-87793,29.55481735
39:40.4,buy,112482,29.47879659
39:40.7,sell,-3947,29.55684464
39:41.3,buy,54260,29.48216219
39:41.9,sell,-6497,29.4981234
39:42.7,sell,-127156,29.35675992
39:43.5,sell,-43525,29.3496694
39:43.8,sell,-237,29.29097
39:44.2,buy,36887,29.28194185
39:44.3,buy,73509,29.34501322
39:44.3,sell,-111568,29.38142288
39:44.5,sell,-26381,29.34124888
39:44.8,buy,202048,29.06262112
39:45.5,sell,-107517,29.19614494
39:45.8,sell,-28868,29.12847174
39:46.6,buy,31433,29.11038962
39:47.5,sell,-7222,29.12374724
39:47.6,buy,16746,29.06826506
39:47.9,sell,-388189,29.09560703
39:48.9,buy,365447,28.9170323
39:49.4,sell,-731,28.98566483
39:49.9,sell,-481,28.84728058
39:50.7,sell,-446,28.77782877
39:51.2,buy,96959,28.62424925
39:51.2,sell,-502,28.78010618
39:51.8,buy,26382,28.47159307
39:52.2,buy,13324,28.53937997
39:52.8,sell,-7203,28.78036293
39:53.5,sell,-84504,28.74560842
39:54.5,sell,-218570,28.74505472
